0.000000 0.000000 0.000000 0.000000
0.000010 0.208200 0.170600 0.004000
0.000020 0.418400 0.347200 0.009600
0.000030 0.643800 0.513600 0.014000
0.000040 0.858600 0.705200 0.019400
0.000050 1.055000 0.876800 0.023200
0.000060 1.267200 1.045000 0.027000
0.000070 1.477000 1.215600 0.032600
0.000080 1.680800 1.385800 0.037600
0.000090 1.901200 1.566400 0.041000
0.000100 2.106800 1.752200 0.045000
0.000110 2.319200 1.924200 0.047600
0.000120 2.531200 2.099800 0.052400
0.000130 2.744600 2.272600 0.057600
0.000140 2.962200 2.448200 0.061200
0.000150 3.163000 2.626200 0.065000
0.000160 3.377600 2.801000 0.070400
0.000170 3.596400 2.988800 0.073200
0.000180 3.807000 3.167400 0.076200
0.000190 4.022200 3.343200 0.082000
0.000200 4.234600 3.517800 0.088200
0.000210 4.450200 3.691800 0.093200
0.000220 4.661600 3.870200 0.097400
0.000230 4.875000 4.046000 0.101600
0.000240 5.098000 4.216800 0.105400
0.000250 5.305400 4.399000 0.110000
0.000260 5.520200 4.580600 0.113400
0.000270 5.746200 4.760800 0.118000
0.000280 5.958800 4.928600 0.124200
0.000290 6.180200 5.111000 0.129800
0.000300 6.391600 5.277200 0.133800
0.000310 6.609800 5.449000 0.136800
0.000320 6.824000 5.631800 0.140400
0.000330 7.039000 5.807800 0.145000
0.000340 7.261000 5.984400 0.150000
0.000350 7.482800 6.158800 0.154400
0.000360 7.688800 6.335200 0.158600
0.000370 7.912400 6.518200 0.161200
0.000380 8.128200 6.682000 0.165800
0.000390 8.340400 6.847400 0.169600
0.000400 8.557000 7.026400 0.174600
0.000410 8.766800 7.200400 0.178600
0.000420 8.991200 7.376600 0.183200
0.000430 9.193200 7.562200 0.186800
0.000440 9.412400 7.732400 0.192400
0.000450 9.628600 7.900400 0.197200
0.000460 9.844600 8.082600 0.202400
0.000470 10.047800 8.256400 0.206000
0.000480 10.273400 8.440000 0.210600
0.000490 10.481800 8.620200 0.214000
0.000500 10.689800 8.795800 0.218200
0.000510 10.900600 8.966200 0.223200
0.000520 11.113600 9.134200 0.227000
0.000530 11.319200 9.307400 0.229600
0.000540 11.525800 9.484000 0.233600
0.000550 11.730000 9.659400 0.238400
0.000560 11.940200 9.831200 0.242400
0.000570 12.152000 10.004800 0.246400
0.000580 12.370400 10.175200 0.250200
0.000590 12.572200 10.340400 0.255600
0.000600 12.779600 10.521400 0.261800
0.000610 12.997400 10.700000 0.266400
0.000620 13.200200 10.877600 0.268600
0.000630 13.415400 11.042000 0.272800
0.000640 13.626600 11.220000 0.278400
0.000650 13.835200 11.403400 0.282600
0.000660 14.050000 11.582600 0.288400
0.000670 14.251000 11.756800 0.292800
0.000680 14.453600 11.942200 0.298600
0.000690 14.661200 12.110200 0.302600
0.000700 14.870400 12.272600 0.306000
0.000710 15.083400 12.452400 0.310200
0.000720 15.291400 12.625200 0.315400
0.000730 15.501600 12.805000 0.319800
0.000740 15.712400 12.981600 0.325000
0.000750 15.931400 13.150400 0.328000
0.000760 16.137800 13.319000 0.332200
0.000770 16.344400 13.494400 0.338000
0.000780 16.568000 13.665600 0.342400
0.000790 16.789400 13.834400 0.346600
0.000800 17.011400 14.009800 0.352400
0.000810 17.217200 14.187600 0.357200
0.000820 17.429400 14.351800 0.361400
0.000830 17.637200 14.527600 0.364800
0.000840 17.856600 14.698600 0.371200
0.000850 18.071400 14.872600 0.375800
0.000860 18.285600 15.043200 0.380000
0.000870 18.505200 15.218400 0.384400
0.000880 18.709200 15.395000 0.388200
0.000890 18.916000 15.571200 0.391800
0.000900 19.132800 15.744000 0.395600
0.000910 19.349800 15.925800 0.400400
0.000920 19.574400 16.102800 0.405400
0.000930 19.792000 16.275600 0.411400
0.000940 20.003600 16.451400 0.415600
0.000950 20.223800 16.627000 0.420000
0.000960 20.448000 16.806600 0.425200
0.000970 20.671600 16.975600 0.430000
0.000980 20.901200 17.139000 0.435400
0.000990 21.121200 17.316200 0.441600
0.001000 21.358000 17.496600 0.446200
0.001010 21.595800 17.672000 0.449600
0.001020 21.824400 17.850800 0.453200
0.001030 22.065200 18.019400 0.457200
0.001040 22.305800 18.196000 0.462800
0.001050 22.549000 18.365600 0.468400
0.001060 22.799600 18.552000 0.473000
0.001070 23.070000 18.730400 0.479600
0.001080 23.321600 18.905800 0.483600
0.001090 23.583400 19.074800 0.488800
0.001100 23.861000 19.248000 0.492600
0.001110 24.132600 19.421800 0.497200
0.001120 24.409400 19.587600 0.502800
0.001130 24.691800 19.755800 0.507800
0.001140 24.983000 19.935000 0.512000
0.001150 25.274200 20.112000 0.517400
0.001160 25.572600 20.288000 0.522200
0.001170 25.877000 20.467400 0.528200
0.001180 26.184000 20.640400 0.531600
0.001190 26.508200 20.814400 0.536400
0.001200 26.823000 20.980000 0.541600
0.001210 27.142000 21.162600 0.548200
0.001220 27.465600 21.343600 0.551800
0.001230 27.801200 21.510800 0.555800
0.001240 28.161200 21.677200 0.561400
0.001250 28.500800 21.853000 0.564600
0.001260 28.872800 22.031600 0.569400
0.001270 29.238400 22.202200 0.574000
0.001280 29.609200 22.379000 0.578800
0.001290 29.986000 22.557200 0.583400
0.001300 30.373000 22.736000 0.587800
0.001310 30.770400 22.902400 0.591400
0.001320 31.162400 23.069200 0.596400
0.001330 31.572800 23.235000 0.602000
0.001340 31.970000 23.413400 0.606800
0.001350 32.406200 23.574600 0.611000
0.001360 32.839400 23.740800 0.615400
0.001370 33.274200 23.910800 0.621000
0.001380 33.719400 24.089000 0.625600
0.001390 34.199800 24.263200 0.628200
0.001400 34.673800 24.441600 0.632000
0.001410 35.179600 24.615600 0.634800
0.001420 35.696000 24.781200 0.638800
0.001430 36.233600 24.948800 0.644000
0.001440 36.796000 25.120200 0.648200
0.001450 37.358400 25.286600 0.654400
0.001460 37.943600 25.458800 0.657800
0.001470 38.568000 25.631000 0.662200
0.001480 39.215600 25.801600 0.666000
0.001490 39.898400 25.976200 0.671600
0.001500 40.598200 26.141200 0.675600
0.001510 41.327800 26.310400 0.680200
0.001520 42.071000 26.479200 0.685000
0.001530 42.849800 26.639600 0.690000
0.001540 43.647000 26.807400 0.696000
0.001550 44.495200 26.988800 0.700800
0.001560 45.346200 27.160000 0.705400
0.001570 46.226800 27.334400 0.711000
0.001580 47.148000 27.503400 0.717000
0.001590 48.108400 27.664000 0.723400
0.001600 49.088400 27.827400 0.729600
0.001610 50.126200 27.990800 0.734800
0.001620 51.186400 28.158800 0.738600
0.001630 52.291400 28.330400 0.744600
0.001640 53.405200 28.493000 0.749200
0.001650 54.548600 28.664800 0.754200
0.001660 55.718400 28.825600 0.759000
0.001670 56.902000 28.990000 0.761800
0.001680 58.146000 29.152400 0.765200
0.001690 59.395600 29.325800 0.769400
0.001700 60.683000 29.495600 0.773200
0.001710 62.000800 29.665400 0.779800
0.001720 63.356800 29.833800 0.783800
0.001730 64.749400 29.997600 0.787000
0.001740 66.184000 30.171200 0.789600
0.001750 67.663600 30.345800 0.793800
0.001760 69.177800 30.516200 0.799600
0.001770 70.749600 30.696600 0.805000
0.001780 72.333800 30.859200 0.809000
0.001790 73.949400 31.031200 0.812600
0.001800 75.632000 31.195200 0.817600
0.001810 77.287800 31.360600 0.820800
0.001820 79.003400 31.529000 0.824400
0.001830 80.761400 31.708800 0.829800
