0.000000 14109.518500 3436.411500 208.486500 5962.360500 1449.697500 88.376500 630.298000 153.810000 9.610000
0.000010 14109.552500 3436.407000 208.477000 5962.356500 1449.685500 88.385500 630.286000 153.812500 9.606500
0.000020 14109.609500 3436.357000 208.477000 5962.335000 1449.706500 88.384500 630.277500 153.814500 9.607500
0.000030 14109.655500 3436.364500 208.453000 5962.289500 1449.702500 88.391000 630.293500 153.812000 9.607500
0.000040 14109.656000 3436.368500 208.447500 5962.308000 1449.680500 88.395500 630.294500 153.812000 9.606500
0.000050 14109.634000 3436.414500 208.447000 5962.277000 1449.676000 88.409000 630.303000 153.804500 9.604000
0.000060 14109.650500 3436.416000 208.451000 5962.274000 1449.650000 88.414000 630.310000 153.803500 9.600000
0.000070 14109.582500 3436.484500 208.448000 5962.242000 1449.675500 88.421000 630.292500 153.826500 9.596500
0.000080 14109.683500 3436.422500 208.437000 5962.235500 1449.636000 88.435000 630.299500 153.823500 9.596500
0.000090 14109.653000 3436.475500 208.426500 5962.191500 1449.659000 88.444000 630.309500 153.812000 9.598000
0.000100 14109.691000 3436.428000 208.442000 5962.218500 1449.629000 88.451500 630.303500 153.809000 9.596500
0.000110 14109.736500 3436.365500 208.424000 5962.237000 1449.632500 88.456000 630.298500 153.817500 9.601500
0.000120 14109.711500 3436.382000 208.411000 5962.207500 1449.675000 88.457500 630.313500 153.809500 9.601500
0.000130 14109.777500 3436.344500 208.414500 5962.166000 1449.704500 88.442500 630.313000 153.804000 9.602500
0.000140 14109.758000 3436.352000 208.425500 5962.204000 1449.671500 88.434500 630.301500 153.818000 9.604000
0.000150 14109.790500 3436.341000 208.422500 5962.197000 1449.661500 88.433000 630.296500 153.821500 9.605500
0.000160 14109.783500 3436.366500 208.387500 5962.225000 1449.643500 88.436500 630.288500 153.834000 9.604000
0.000170 14109.802000 3436.354000 208.395500 5962.244500 1449.584500 88.445500 630.317500 153.824500 9.601000
0.000180 14109.790500 3436.390500 208.385500 5962.236000 1449.568000 88.454000 630.310000 153.837500 9.597000
0.000190 14109.842500 3436.364000 208.376500 5962.248000 1449.545500 88.448500 630.306000 153.843000 9.595000
0.000200 14109.841500 3436.354000 208.372500 5962.280500 1449.539500 88.437500 630.311000 153.830500 9.602000
0.000210 14109.836500 3436.375500 208.368000 5962.266500 1449.546500 88.434000 630.292500 153.843500 9.606000
0.000220 14109.822500 3436.379000 208.364000 5962.293500 1449.533000 88.436000 630.293500 153.844000 9.603500
0.000230 14109.825000 3436.383500 208.374000 5962.242500 1449.571000 88.436500 630.301000 153.830000 9.605500
0.000240 14109.750500 3436.443000 208.380000 5962.202500 1449.615000 88.432000 630.300500 153.839000 9.606500
0.000250 14109.773000 3436.438500 208.383000 5962.197000 1449.591000 88.438000 630.297000 153.843500 9.608000
0.000260 14109.712500 3436.511000 208.380500 5962.197000 1449.578000 88.445000 630.298500 153.838500 9.608000
0.000270 14109.721000 3436.507500 208.365500 5962.197500 1449.605000 88.433000 630.280000 153.855500 9.604000
0.000280 14109.712000 3436.509500 208.352000 5962.212000 1449.609000 88.438500 630.279500 153.849000 9.607500
0.000290 14109.712000 3436.467000 208.363000 5962.176000 1449.677500 88.428000 630.286500 153.852500 9.606500
0.000300 14109.637500 3436.522500 208.364000 5962.202500 1449.668500 88.427500 630.281000 153.857000 9.608500
0.000310 14109.601000 3436.568000 208.356000 5962.185500 1449.676000 88.433000 630.280000 153.861500 9.608000
0.000320 14109.560000 3436.596000 208.365500 5962.160000 1449.703500 88.435000 630.269000 153.869500 9.610500
0.000330 14109.544500 3436.599500 208.369000 5962.152000 1449.706500 88.437000 630.282000 153.870000 9.608500
0.000340 14109.509500 3436.631000 208.361000 5962.138000 1449.722500 88.448000 630.277000 153.875500 9.606500
0.000350 14109.466500 3436.667000 208.369000 5962.110000 1449.752500 88.452500 630.263500 153.882500 9.605500
0.000360 14109.407000 3436.742000 208.363500 5962.055500 1449.787500 88.450000 630.271500 153.886000 9.606000
0.000370 14109.349000 3436.799000 208.363500 5962.006500 1449.812500 88.464000 630.279000 153.891000 9.604500
0.000380 14109.332000 3436.815500 208.362500 5962.004000 1449.805000 88.469500 630.291000 153.886000 9.603500
0.000390 14109.294000 3436.862500 208.372000 5961.944000 1449.846000 88.469500 630.279000 153.897500 9.604500
0.000400 14109.340500 3436.807000 208.387500 5961.923500 1449.865000 88.468000 630.267500 153.902500 9.607500
0.000410 14109.303500 3436.806500 208.401000 5961.990500 1449.804000 88.489000 630.277000 153.894000 9.603500
0.000420 14109.235000 3436.856500 208.406000 5961.987000 1449.827500 88.493000 630.276500 153.888000 9.599500
0.000430 14109.270500 3436.806500 208.420000 5961.963500 1449.871000 88.487000 630.276000 153.878000 9.596500
0.000440 14109.247500 3436.831500 208.405500 5961.967500 1449.885000 88.480000 630.280500 153.871500 9.600000
0.000450 14109.242000 3436.878500 208.386000 5961.947000 1449.888500 88.467500 630.296500 153.864000 9.599000
0.000460 14109.237000 3436.866000 208.393000 5961.939500 1449.898500 88.471000 630.302000 153.862500 9.599500
0.000470 14109.225500 3436.869000 208.385000 5961.937500 1449.911500 88.477500 630.283500 153.880000 9.599500
0.000480 14109.150000 3436.923000 208.398000 5961.954500 1449.909000 88.473500 630.267500 153.893000 9.600500
0.000490 14109.061000 3437.007000 208.411000 5961.912500 1449.939000 88.479500 630.257000 153.900500 9.601500
0.000500 14109.019000 3437.033500 208.410500 5961.886000 1450.002000 88.465500 630.260500 153.888000 9.604000
0.000510 14108.977500 3437.062000 208.428000 5961.886000 1449.991500 88.468500 630.263000 153.886500 9.606000
0.000520 14108.935000 3437.101500 208.422500 5961.902500 1449.973500 88.472500 630.263500 153.894500 9.603500
0.000530 14108.884000 3437.165000 208.412000 5961.894000 1449.983000 88.463500 630.259500 153.904000 9.604000
0.000540 14108.885500 3437.147500 208.417000 5961.892500 1449.986000 88.472500 630.256500 153.908000 9.603500
0.000550 14108.833500 3437.192500 208.403000 5961.898500 1449.999500 88.481000 630.266000 153.892000 9.603000
0.000560 14108.880000 3437.168000 208.392500 5961.863500 1450.030000 88.476500 630.263000 153.893500 9.602000
0.000570 14108.805500 3437.220500 208.399500 5961.896000 1450.033500 88.456000 630.258000 153.901000 9.599000
0.000580 14108.802500 3437.204500 208.416500 5961.884000 1450.051000 88.465500 630.251000 153.898500 9.595500
0.000590 14108.715000 3437.298500 208.407500 5961.902500 1450.040000 88.466500 630.249000 153.888000 9.602000
0.000600 14108.692000 3437.316500 208.398000 5961.884000 1450.058500 88.474000 630.280000 153.858500 9.607500
0.000610 14108.681500 3437.352000 208.383500 5961.858500 1450.068000 88.472000 630.287000 153.856000 9.610500
0.000620 14108.653500 3437.364500 208.397500 5961.903000 1450.031000 88.470000 630.279000 153.858000 9.612500
0.000630 14108.617000 3437.369000 208.399500 5961.899500 1450.058000 88.476500 630.276500 153.858500 9.614500
0.000640 14108.594000 3437.387500 208.402500 5961.879500 1450.089000 88.470000 630.278000 153.856000 9.612500
0.000650 14108.506500 3437.430500 208.423000 5961.885000 1450.107500 88.476500 630.281000 153.843500 9.615500
0.000660 14108.517500 3437.395500 208.443500 5961.883000 1450.111500 88.477000 630.280000 153.843000 9.618000
0.000670 14108.510500 3437.421000 208.422000 5961.918000 1450.074000 88.486500 630.271000 153.848000 9.618000
0.000680 14108.523000 3437.404500 208.432000 5961.918500 1450.067000 88.492000 630.251000 153.863500 9.617500
0.000690 14108.462500 3437.443000 208.429000 5961.972500 1450.038500 88.488500 630.253000 153.866500 9.615500
0.000700 14108.437000 3437.455500 208.452000 5961.928500 1450.081000 88.482000 630.248000 153.872500 9.612500
0.000710 14108.433500 3437.442000 208.465500 5961.907000 1450.118500 88.471500 630.246500 153.872000 9.612500
0.000720 14108.450500 3437.418500 208.465000 5961.896500 1450.136500 88.473500 630.261500 153.852500 9.614500
0.000730 14108.443500 3437.408000 208.470000 5961.905000 1450.155500 88.465000 630.255000 153.851000 9.616000
0.000740 14108.495000 3437.358000 208.477000 5961.893000 1450.145500 88.477000 630.249500 153.853500 9.620500
0.000750 14108.503000 3437.369000 208.466000 5961.891000 1450.139000 88.468000 630.267500 153.845000 9.620500
0.000760 14108.445500 3437.421000 208.456000 5961.882000 1450.176000 88.455000 630.271000 153.838500 9.624000
0.000770 14108.365000 3437.483500 208.459000 5961.903500 1450.186500 88.447500 630.254000 153.849000 9.621000
0.000780 14108.315000 3437.486500 208.485000 5961.942500 1450.179000 88.438500 630.250500 153.850000 9.622000
0.000790 14108.293000 3437.513000 208.487000 5961.923500 1450.191500 88.429000 630.260000 153.851000 9.621000
0.000800 14108.285000 3437.533500 208.488000 5961.907000 1450.184000 88.448500 630.242500 153.862500 9.618000
0.000810 14108.222500 3437.592500 208.482000 5961.886500 1450.189500 88.461500 630.267000 153.845500 9.622000
0.000820 14108.162500 3437.635000 208.496500 5961.862000 1450.201500 88.465500 630.284000 153.837500 9.624500
0.000830 14108.047500 3437.767000 208.472500 5961.851000 1450.229000 88.461500 630.277500 153.841000 9.622000
0.000840 14108.023500 3437.798000 208.467000 5961.814500 1450.256000 88.470500 630.281000 153.834000 9.624500
0.000850 14107.911000 3437.906500 208.462500 5961.778000 1450.279500 88.489500 630.301000 153.823000 9.618000
0.000860 14107.801000 3437.983500 208.484500 5961.815500 1450.260000 88.498500 630.277000 153.832000 9.617000
0.000870 14107.740000 3438.043000 208.476000 5961.770000 1450.299500 88.509500 630.290500 153.821500 9.619000
0.000880 14107.677500 3438.080500 208.498500 5961.760000 1450.285500 88.521000 630.312000 153.815500 9.618500
0.000890 14107.616000 3438.116500 208.508000 5961.793500 1450.284500 88.512000 630.295000 153.824000 9.619500
0.000900 14107.531000 3438.168000 208.520000 5961.766000 1450.335500 88.503500 630.300000 153.826000 9.619000
0.000910 14107.404000 3438.260500 208.528000 5961.764000 1450.371500 88.501500 630.288500 153.833000 9.618000
0.000920 14107.249500 3438.408000 208.533000 5961.708500 1450.437500 88.495000 630.285000 153.837500 9.615000
0.000930 14107.182500 3438.448000 208.558500 5961.682000 1450.451500 88.506500 630.278000 153.846000 9.616000
0.000940 14107.052500 3438.534000 208.558500 5961.676500 1450.489500 88.515500 630.277500 153.850500 9.614500
0.000950 14106.935000 3438.609000 208.571000 5961.628000 1450.587500 88.511000 630.265000 153.852000 9.610500
0.000960 14106.845000 3438.660500 208.584500 5961.575500 1450.630500 88.535500 630.265000 153.864500 9.608000
0.000970 14106.708500 3438.776500 208.591000 5961.494000 1450.717500 88.535500 630.265500 153.872000 9.608500
0.000980 14106.510000 3438.961000 208.587500 5961.466500 1450.753500 88.545000 630.259500 153.873500 9.612500
0.000990 14106.337500 3439.122500 208.596000 5961.381500 1450.826000 88.552500 630.268000 153.869500 9.615500
0.001000 14106.158500 3439.230500 208.650500 5961.336500 1450.876000 88.560500 630.269000 153.871500 9.616000
0.001010 14106.020000 3439.333000 208.645500 5961.211500 1451.016500 88.571000 630.267500 153.884500 9.619500
0.001020 14105.777000 3439.497000 208.685500 5961.155000 1451.083500 88.585000 630.276500 153.893000 9.616500
0.001030 14105.583500 3439.632000 208.699000 5961.129500 1451.130000 88.598500 630.276500 153.905000 9.615000
0.001040 14105.362500 3439.765000 208.748500 5961.066500 1451.208500 88.619500 630.273500 153.906500 9.618500
0.001050 14105.033000 3440.033500 208.780000 5961.042000 1451.244500 88.633500 630.272500 153.911000 9.619000
0.001060 14104.755000 3440.210500 208.816000 5961.002000 1451.318000 88.642000 630.271500 153.935000 9.619000
0.001070 14104.452000 3440.427000 208.854000 5960.906500 1451.425500 88.675000 630.261500 153.945000 9.622500
0.001080 14104.163000 3440.625500 208.892000 5960.818000 1451.520000 88.711000 630.254500 153.966500 9.618500
0.001090 14103.730500 3440.979500 208.914500 5960.695000 1451.666500 88.734500 630.253500 153.978500 9.616500
0.001100 14103.332000 3441.269500 208.963000 5960.625000 1451.760000 88.765000 630.231000 154.004000 9.619500
0.001110 14102.861500 3441.643500 209.009500 5960.456500 1451.923500 88.807000 630.213000 154.035000 9.619500
0.001120 14102.350500 3442.033000 209.080000 5960.280500 1452.100000 88.828000 630.212500 154.066000 9.618500
0.001130 14101.764500 3442.492500 209.134000 5960.135000 1452.283000 88.837500 630.217000 154.081500 9.624000
0.001140 14101.119000 3442.947500 209.235500 5959.940500 1452.525500 88.869000 630.207500 154.097000 9.627500
