0.00000	1.14660
0.00005	0.53508
0.00010	0.84084
0.00015	0.53508
0.00020	0.53508
0.00025	0.76440
0.00030	1.22304
0.00035	0.76440
0.00040	0.91728
0.00045	0.53508
0.00050	1.07016
0.00055	0.68796
0.00060	0.53508
0.00065	0.22932
0.00070	0.45864
0.00075	1.07016
0.00080	0.68796
0.00085	1.14660
0.00090	0.91728
0.00095	0.76440
0.00100	0.99372
0.00105	1.29948
0.00110	2.67540
0.00115	3.21048
0.00120	3.36336
0.00125	4.96860
0.00130	4.96860
0.00135	7.18536
0.00140	8.10264
0.00145	10.31940
0.00150	11.23668
0.00155	17.12256
0.00160	20.18016
0.00165	24.99588
0.00170	31.79904
0.00175	37.60848
0.00180	42.57708
0.00185	53.35512
0.00190	54.65460
0.00195	61.53420
0.00200	66.12060
0.00205	76.51644
0.00210	74.14680
0.00215	72.61800
0.00220	73.30596
0.00225	72.38868
0.00230	67.26720
0.00235	60.08184
0.00240	54.96036
0.00245	48.99804
0.00250	41.81268
0.00255	37.37916
0.00260	33.17496
0.00265	26.29536
0.00270	22.24404
0.00275	19.56864
0.00280	17.96340
0.00285	15.13512
0.00290	13.37700
0.00295	13.22412
0.00300	10.77804
0.00305	10.77804
0.00310	8.71416
0.00315	8.94348
0.00320	7.03248
0.00325	8.63772
0.00330	6.65028
0.00335	6.65028
0.00340	6.49740
0.00345	6.26808
0.00350	6.11520
0.00355	5.19792
0.00360	5.35080
0.00365	5.50368
0.00370	5.35080
0.00375	4.66284
0.00380	4.89216
0.00385	4.43352
0.00390	4.05132
0.00395	4.73928
0.00400	4.05132
0.00405	4.05132
0.00410	4.12776
0.00415	3.74556
0.00420	4.66284
0.00425	4.28064
0.00430	3.97488
0.00435	4.12776
0.00440	2.67540
0.00445	3.89844
0.00450	3.59268
0.00455	3.43980
0.00460	3.59268
0.00465	3.66912
0.00470	2.90472
0.00475	3.82200
0.00480	3.59268
0.00485	3.51624
0.00490	3.82200
0.00495	3.74556
0.00500	3.74556
0.00505	3.66912
0.00510	4.35708
0.00515	2.59896
0.00520	2.82828
0.00525	2.98116
0.00530	2.14032
0.00535	3.43980
0.00540	3.13404
0.00545	2.67540
0.00550	3.13404
0.00555	2.82828
0.00560	2.75184
0.00565	3.21048
0.00570	2.90472
0.00575	2.75184
0.00580	3.05760
0.00585	2.52252
0.00590	2.82828
0.00595	2.59896
0.00600	2.82828
0.00605	3.13404
0.00610	2.67540
0.00615	2.29320
0.00620	2.75184
0.00625	2.14032
0.00630	1.91100
0.00635	2.36964
0.00640	2.82828
0.00645	2.90472
0.00650	3.13404
0.00655	2.67540
0.00660	2.75184
0.00665	2.75184
0.00670	2.06388
0.00675	2.44608
0.00680	2.44608
0.00685	2.52252
0.00690	2.21676
0.00695	2.36964
0.00700	2.14032
0.00705	2.44608
0.00710	2.29320
0.00715	2.82828
0.00720	2.36964
0.00725	3.05760
0.00730	2.06388
0.00735	2.36964
0.00740	2.82828
0.00745	2.14032
0.00750	1.75812
0.00755	2.67540
0.00760	2.52252
0.00765	2.29320
0.00770	2.59896
0.00775	2.14032
0.00780	2.29320
0.00785	1.68168
0.00790	2.29320
0.00795	2.14032
0.00800	2.21676
0.00805	3.13404
0.00810	2.21676
0.00815	2.98116
0.00820	2.29320
0.00825	1.91100
0.00830	2.06388
0.00835	2.36964
0.00840	2.67540
0.00845	1.98744
0.00850	2.29320
0.00855	1.98744
0.00860	2.59896
0.00865	2.36964
0.00870	1.68168
0.00875	2.29320
0.00880	2.29320
0.00885	2.44608
0.00890	2.21676
0.00895	2.06388
0.00900	2.67540
0.00905	2.82828
0.00910	2.21676
0.00915	1.83456
0.00920	2.36964
0.00925	2.14032
0.00930	1.91100
0.00935	1.29948
0.00940	1.60524
0.00945	2.14032
0.00950	2.14032
0.00955	2.67540
0.00960	2.21676
0.00965	1.52880
0.00970	1.60524
0.00975	2.44608
0.00980	1.98744
0.00985	2.36964
0.00990	2.90472
0.00995	2.14032
0.01000	1.91100
0.01005	1.75812
0.01010	2.90472
0.01015	2.29320
0.01020	2.14032
0.01025	2.21676
0.01030	1.91100
0.01035	1.83456
0.01040	2.36964
