0.00000	12.24000
0.00005	22.03200
0.00010	58.75200
0.00015	53.85600
0.00020	31.82400
0.00025	44.06400
0.00030	19.58400
0.00035	19.58400
0.00040	39.16800
0.00045	12.24000
0.00050	26.92800
0.00055	9.79200
0.00060	31.82400
0.00065	19.58400
0.00070	36.72000
0.00075	14.68800
0.00080	34.27200
0.00085	31.82400
0.00090	2.44800
0.00095	66.09600
0.00100	100.36800
0.00105	70.99200
0.00110	41.61600
0.00115	78.33600
0.00120	242.35200
0.00125	259.48800
0.00130	303.55200
0.00135	208.08000
0.00140	271.72800
0.00145	555.69600
0.00150	585.07200
0.00155	866.59200
0.00160	1248.48000
0.00165	1659.74400
0.00170	2399.04000
0.00175	2866.60800
0.00180	3816.43200
0.00185	4354.99200
0.00190	5148.14400
0.00195	6252.19200
0.00200	6812.78400
0.00205	7806.67200
0.00210	8543.52000
0.00215	8340.33600
0.00220	8614.51200
0.00225	8531.28000
0.00230	8215.48800
0.00235	7613.28000
0.00240	6954.76800
0.00245	6374.59200
0.00250	5339.08800
0.00255	4883.76000
0.00260	4288.89600
0.00265	3968.20800
0.00270	3285.21600
0.00275	3231.36000
0.00280	2709.93600
0.00285	2567.95200
0.00290	2274.19200
0.00295	1968.19200
0.00300	1578.96000
0.00305	1537.34400
0.00310	1532.44800
0.00315	1216.65600
0.00320	1084.46400
0.00325	1138.32000
0.00330	805.39200
0.00335	839.66400
0.00340	969.40800
0.00345	812.73600
0.00350	582.62400
0.00355	962.06400
0.00360	626.68800
0.00365	580.17600
0.00370	563.04000
0.00375	665.85600
0.00380	425.95200
0.00385	648.72000
0.00390	565.48800
0.00395	506.73600
0.00400	727.05600
0.00405	629.13600
0.00410	492.04800
0.00415	350.06400
0.00420	261.93600
0.00425	462.67200
0.00430	433.29600
0.00435	501.84000
0.00440	254.59200
0.00445	482.25600
0.00450	521.42400
0.00455	462.67200
0.00460	386.78400
0.00465	308.44800
0.00470	406.36800
0.00475	447.98400
0.00480	257.04000
0.00485	283.96800
0.00490	283.96800
0.00495	279.07200
0.00500	372.09600
0.00505	313.34400
0.00510	396.57600
0.00515	386.78400
0.00520	413.71200
